gene_name	gene_id	cgnc	mirbase
gene-OR14A16L28	100858567	64525	NA
gene-OR14A16L48	427027	52969	NA
gene-OR14J1L38	100857424	65595	NA
gene-OR14J1L34	100857194	65809	NA
gene-LOC107049404	107049404	72424	NA
gene-LOC427028	427028	52970	NA
gene-OR14J1L55	430861	54070	NA
gene-OR14J1L24	768747	54719	NA
gene-OR14J1L17	426059	52660	NA
gene-LOC112530810	112530810	NA	NA
gene-LOC112530878	112530878	NA	NA
gene-LOC112530811	112530811	NA	NA
gene-LOC107049393	107049393	72413	NA
gene-LOC112530812	112530812	NA	NA
gene-LOC112530879	112530879	NA	NA
gene-LOC112530813	112530813	NA	NA
gene-LOC107049394	107049394	72414	NA
gene-LOC112530814	112530814	NA	NA
gene-LOC112530815	112530815	NA	NA
gene-OR14J1L12	100858353	64727	NA
gene-LOC112530816	112530816	NA	NA
gene-OR14J1L30	777039	58537	NA
gene-OR14J1L4	100858457	64628	NA
gene-LOC112530817	112530817	NA	NA
gene-LOC112530880	112530880	NA	NA
gene-LOC107049396	107049396	72416	NA
gene-LOC112530881	112530881	NA	NA
gene-OR14A16L24	101751265	70691	NA
gene-OR14J1L110	100858721	64377	NA
gene-LOC112530818	112530818	NA	NA
gene-LOC112530819	112530819	NA	NA
gene-LOC112530820	112530820	NA	NA
gene-OR14J1L26	100858885	64224	NA
gene-OR14A16L9	101747639	67137	NA
gene-LOC112530821	112530821	NA	NA
gene-LOC112530822	112530822	NA	NA
gene-OR14J1L37	100857336	65676	NA
gene-OR14A16L13	429532	53692	NA
gene-OR14J1L40	430475	53949	NA
gene-LOC107049397	107049397	72417	NA
gene-LOC112530882	112530882	NA	NA
gene-OR14J1L20	429234	53590	NA
gene-LOC107049398	107049398	72418	NA
gene-OR14J1L14	100859218	63912	NA
gene-LOC107049400	107049400	72420	NA
gene-OR14A16L7	100859264	63869	NA
gene-LOC112530823	112530823	NA	NA
gene-LOC107049399	107049399	72419	NA
gene-LOC112530825	112530825	NA	NA
gene-OR14J1L6	100858379	64702	NA
gene-LOC107049210	107049210	72230	NA
gene-OR14J1L1	430987	54108	NA
gene-LOC107049235	107049235	72255	NA
gene-LOC107049211	107049211	72231	NA
gene-LOC107049212	107049212	72232	NA
gene-OR14C36L13	101752291	71698	NA
gene-LOC112530827	112530827	NA	NA
gene-LOC112530828	112530828	NA	NA
gene-LOC112530886	112530886	NA	NA
gene-LOC107049236	107049236	72256	NA
gene-OR14A16L19	429973	53825	NA
gene-LOC107049213	107049213	72233	NA
gene-OR14J1L91	429522	53686	NA
gene-LOC112530885	112530885	NA	NA
gene-LOC777210	777210	58705	NA
gene-LOC112530829	112530829	NA	NA
gene-OR14A16L33	426526	52817	NA
gene-OR14J1L131	101751490	70911	NA
gene-OR14J1L84	430933	54090	NA
gene-OR14J1L119	100857763	65292	NA
gene-LOC112530830	112530830	NA	NA
gene-OR14J1L111	101748670	68152	NA
gene-LOC107049237	107049237	72257	NA
gene-OR14J1L112	101750679	70124	NA
gene-LOC112530831	112530831	NA	NA
gene-OR14J1L42	429395	53643	NA
gene-OR14A16L37	101748553	68036	NA
gene-OR14J1L99	429894	53802	NA
gene-LOC112530832	112530832	NA	NA
gene-OR14A16L42	429310	53620	NA
gene-OR14J1L107	100859664	63483	NA
gene-OR14J1L97	772304	57437	NA
gene-LOC112530883	112530883	NA	NA
gene-LOC107049215	107049215	72235	NA
gene-LOC776479	776479	57992	NA
gene-LOC100859432	100859432	63710	NA
gene-LOC112530892	112530892	NA	NA
gene-OR14J1L3	429750	53761	NA
gene-LOC107049218	107049218	72238	NA
gene-OR14J1L39	100857475	65547	NA
gene-LOC112530888	112530888	NA	NA
gene-LOC112530891	112530891	NA	NA
gene-OR14J1L8	100857601	65430	NA
gene-LOC112530890	112530890	NA	NA
gene-LOC112530833	112530833	NA	NA
gene-OR14J1L81	430604	53996	NA
gene-LOC112530834	112530834	NA	NA
gene-OR14J1L33	777499	58986	NA
gene-LOC107049221	107049221	72241	NA
gene-LOC107049223	107049223	72243	NA
gene-OR14J1L92	771911	57135	NA
gene-LOC107049224	107049224	72244	NA
gene-OR14J1L90	770282	55911	NA
gene-OR14J1L61	776703	58207	NA
gene-LOC112530835	112530835	NA	NA
gene-LOC107049225	107049225	72245	NA
gene-LOC112530836	112530836	NA	NA
gene-LOC112530961	112530961	NA	NA
gene-LOC112530837	112530837	NA	NA
gene-LOC112530838	112530838	NA	NA
gene-LOC107049226	107049226	72246	NA
gene-OR14A16L21	430076	53848	NA
gene-LOC100857209	100857209	65795	NA
gene-LOC112530839	112530839	NA	NA
gene-LOC107049240	107049240	72260	NA
gene-LOC107049227	107049227	72247	NA
gene-OR14J1L62	100857541	65486	NA
gene-LOC112530884	112530884	NA	NA
gene-LOC112530887	112530887	NA	NA
gene-LOC100858158	100858158	64919	NA
gene-LOC112530889	112530889	NA	NA
gene-OR14J1L137	101751976	71390	NA
gene-LOC112530840	112530840	NA	NA
gene-LOC112530841	112530841	NA	NA
gene-OR14J1L5	100858371	64711	NA
gene-LOC107049228	107049228	72248	NA
gene-OR14C36L9	101751049	70483	NA
gene-LOC112530842	112530842	NA	NA
gene-LOC112530843	112530843	NA	NA
gene-LOC112530844	112530844	NA	NA
gene-LOC112530845	112530845	NA	NA
gene-OR14J1L79	776312	57833	NA
gene-OR14J1L67	100858802	64300	NA
gene-OR14J1L132	777291	58784	NA
gene-LOC112530846	112530846	NA	NA
gene-LOC112530900	112530900	NA	NA
gene-LOC107049239	107049239	72259	NA
gene-LOC107049229	107049229	72249	NA
gene-LOC112530875	112530875	NA	NA
gene-LOC112530876	112530876	NA	NA
gene-LOC112530931	112530931	NA	NA
gene-LOC112530847	112530847	NA	NA
gene-LOC112530877	112530877	NA	NA
gene-OR14J1L2	429721	53754	NA
gene-OR14C36L14	101752057	71466	NA
gene-LOC112530848	112530848	NA	NA
gene-LOC107049231	107049231	72251	NA
gene-LOC107049232	107049232	72252	NA
gene-LOC107049233	107049233	72253	NA
gene-LOC107049234	107049234	72254	NA
gene-LOC112530916	112530916	NA	NA
gene-LOC112530849	112530849	NA	NA
gene-LOC107049238	107049238	72258	NA
gene-LOC112530917	112530917	NA	NA
gene-LOC112530850	112530850	NA	NA
gene-LOC112530851	112530851	NA	NA
gene-LOC112530852	112530852	NA	NA
gene-LOC112530918	112530918	NA	NA
gene-LOC112530915	112530915	NA	NA
gene-OR14J1L27	426062	52661	NA
gene-LOC107049252	107049252	72272	NA
gene-OR14J1L57	769617	55396	NA
gene-LOC112530853	112530853	NA	NA
gene-OR14A16L38	100857884	65178	NA
gene-OR14A16L32	101752306	71713	NA
gene-OR14J1L135	770514	56079	NA
gene-LOC107049253	107049253	72273	NA
gene-LOC107056262	107056262	79215	NA
gene-LOC107056248	107056248	79201	NA
gene-OR14J1L60	776232	57759	NA
gene-LOC107056249	107056249	79202	NA
gene-LOC107056251	107056251	79204	NA
gene-LOC107056253	107056253	79206	NA
gene-OR14J1L86	430596	53993	NA
gene-LOC101751787	101751787	71204	NA
gene-LOC107056267	107056267	79220	NA
gene-OR14J1L63	777021	58519	NA
gene-OR14J1L98	429924	53813	NA
gene-OR14J1L93	777022	58520	NA
gene-LOC107056264	107056264	79217	NA
gene-OR14A16L22	777084	58582	NA
gene-OR14J1L28	777023	58521	NA
gene-OR14J1L82	430853	54068	NA
gene-LOC107056265	107056265	79218	NA
gene-OR14A16L12	101751209	70636	NA
gene-LOC112530824	112530824	NA	NA
gene-OR14J1L69	100859329	63808	NA
gene-OR14J1L114	430212	53883	NA
gene-OR14J1L10	425918	52614	NA
gene-OR14J1L85	430730	54036	NA
gene-OR14J1L15	100859303	63832	NA
gene-LOC107056263	107056263	79216	NA
gene-OR14J1L16	101750113	69569	NA
gene-LOC107056257	107056257	79210	NA
gene-LOC107056266	107056266	79219	NA
gene-OR14A16L14	776910	58409	NA
gene-LOC107049241	107049241	72261	NA
gene-LOC112530854	112530854	NA	NA
gene-LOC107049242	107049242	72262	NA
gene-ZNF7L	100858654	64442	NA
gene-LOC769660	769660	55430	NA
gene-LOC107049262	107049262	72282	NA
gene-LOC112530894	112530894	NA	NA
gene-LOC101749222	101749222	68694	NA
gene-LOC107049261	107049261	72281	NA
gene-LOC107049265	107049265	72285	NA
gene-LOC112530934	112530934	NA	NA
gene-LOC100857112	100857112	65884	NA
gene-LOC112530855	112530855	NA	NA
gene-LOC112530922	112530922	NA	NA
gene-FFAR2L3	430746	54042	NA
gene-LOC112530921	112530921	NA	NA
gene-LOC112530926	112530926	NA	NA
gene-LOC100859662	100859662	63485	NA
gene-LOC112530896	112530896	NA	NA
gene-LOC112530919	112530919	NA	NA
gene-TMPRSS12	426872	4561	NA
gene-METTL7A	426871	52915	NA
gene-SCN8A	426869	4545	NA
gene-FIGNL2	431296	54197	NA
gene-LOC107055397	107055397	78356	NA
gene-ANKRD33	430112	13704	NA
gene-ACVRL1	100857446	65574	NA
gene-ACVR1B	768878	10841	NA
gene-GRASP	107055398	78357	NA
gene-NR4A1	100857380	65634	NA
gene-ATG101	100859845	63312	NA
gene-LOC107049717	107049717	72733	NA
gene-TMBIM6	107050924	73935	NA
gene-NCKAP5L	107050766	73779	NA
gene-KANSL2	426401	52776	NA
gene-CCNT1	100859215	63915	NA
gene-LOC107050028	107050028	73043	NA
gene-LOC107050029	107050029	73044	NA
gene-DDX23	100858001	65066	NA
gene-RND1	101751843	71258	NA
gene-CCDC65	100857346	66035	NA
gene-FKBP11	107049506	72523	NA
gene-ARF3	107049507	72524	NA
gene-WNT1	396160	49678	NA
gene-LOC107050365	107050365	73379	NA
gene-GR42L6	776487	58000	NA
gene-LOC107049150	107049150	72171	NA
gene-LOC100857894	100857894	65169	NA
gene-LOC107049909	107049909	72925	NA
gene-LOC107050473	107050473	73487	NA
gene-LOC112529944	112529944	NA	NA
gene-LOC112530856	112530856	NA	NA
gene-LOC112530857	112530857	NA	NA
gene-LOC107050879	107050879	73890	NA
gene-DCTN2	395587	49387	NA
gene-MIR3534	100498692	61475	MI0015387
gene-LOC112530936	112530936	NA	NA
gene-LOC112530858	112530858	NA	NA
gene-LOC112530859	112530859	NA	NA
gene-LOC112530860	112530860	NA	NA
gene-LOC107049479	107049479	72497	NA
gene-LOC112530861	112530861	NA	NA
gene-LOC112530862	112530862	NA	NA
gene-LOC112530863	112530863	NA	NA
gene-LOC112530937	112530937	NA	NA
gene-LOC101749099	101749099	68573	NA
gene-LOC107049601	107049601	72617	NA
gene-LOC107049599	107049599	72615	NA
gene-LOC112530864	112530864	NA	NA
gene-LOC107054358	107054358	77336	NA
gene-LOC107050557	107050557	73571	NA
gene-LOC112530914	112530914	NA	NA
gene-LOC107049478	107049478	72496	NA
gene-LOC112530932	112530932	NA	NA
gene-LOC107050377	107050377	73391	NA
gene-LOC112530895	112530895	NA	NA
gene-ADPRHL	426545	52823	NA
gene-MARS	425613	52512	NA
gene-DDIT3	100857832	65227	NA
gene-LOC112530957	112530957	NA	NA
gene-LOC107049856	107049856	72872	NA
gene-LOC107050255	107050255	73270	NA
gene-LOC112530913	112530913	NA	NA
gene-LOC112530865	112530865	NA	NA
gene-LOC112530866	112530866	NA	NA
gene-LOC112530867	112530867	NA	NA
gene-LOC112530933	112530933	NA	NA
gene-LOC112530958	112530958	NA	NA
gene-LOC112530924	112530924	NA	NA
gene-LOC112530925	112530925	NA	NA
gene-LOC112530923	112530923	NA	NA
gene-LOC112530868	112530868	NA	NA
gene-LOC112530869	112530869	NA	NA
gene-LOC112530870	112530870	NA	NA
gene-LOC112530871	112530871	NA	NA
gene-LOC112530872	112530872	NA	NA
gene-LOC112530873	112530873	NA	NA
gene-LOC107051323	107051323	74332	NA
gene-NXPH4	100858743	64358	NA
gene-LRP1	396170	49684	NA
gene-MIR6619	102465361	71789	MI0022438
gene-LOC112530959	112530959	NA	NA
gene-LOC112530927	112530927	NA	NA
gene-LOC107050883	107050883	73894	NA
gene-LOC107051531	107051531	74540	NA
gene-LOC112530941	112530941	NA	NA
gene-TSFM	107050777	73790	NA
gene-LOC101751319	101751319	70744	NA
gene-LOC112530945	112530945	NA	NA
gene-SLC11A2	751817	54370	NA
gene-LOC107049895	107049895	72911	NA
gene-LOC112530943	112530943	NA	NA
gene-CSRNP2	100859835	63322	NA
gene-TFCP2	378900	49133	NA
gene-POU6F1	107049477	72495	NA
gene-DAZAP2	107051549	74558	NA
gene-SMAGP	107055421	78377	NA
gene-BIN2	777552	59039	NA
gene-CELA1	425200	52377	NA
gene-GALNT6	429501	5032	NA
gene-LOC100858973	100858973	64145	NA
gene-SLC4A8	425441	52456	NA
gene-LOC100858942	100858942	64175	NA
gene-AQP5	431305	54202	NA
gene-AQP2	431304	7807	NA
gene-FAIM2	426899	7801	NA
gene-BCDIN3D	431303	17318	NA
gene-KRT80	431302	54201	NA
gene-KRT7	395772	49470	NA
gene-LOC112530948	112530948	NA	NA
gene-LOC426897	426897	52927	NA
gene-LOC112530955	112530955	NA	NA
gene-KRT75	408042	20414	NA
gene-KRT6A	408041	49895	NA
gene-KRT5	407779	49888	NA
gene-LOC112529931	112529931	NA	NA
gene-KRT75L4	100858302	64777	NA
gene-LOC768978	768978	54892	NA
gene-LOC107055419	107055419	78376	NA
gene-LOC112530874	112530874	NA	NA
gene-LOC431300	431300	54199	NA
gene-KRT75L2	431299	54198	NA
gene-KRT71	768881	54823	NA
gene-KRT75L1	768880	54822	NA
gene-LOC112529929	112529929	NA	NA
gene-KRT8	426896	52926	NA
gene-KRT18	101749333	68805	NA
gene-EIF4B	100858349	64731	NA
gene-PRPH	101748212	67702	NA
gene-LOC107049257	107049257	72277	NA
gene-C1QL4	100859113	64011	NA
gene-DNAJC22	430880	54075	NA
gene-SPATS2	426663	286	NA
gene-MCRS1	426664	303	NA
gene-ITGA7	101749098	68572	NA
gene-BLOC1S1	100857285	65724	NA
gene-RDH5	395452	49327	NA
gene-CD63	107049249	72269	NA
gene-INPP1	107049248	72268	NA
gene-GDF11	107049246	72266	NA
gene-SARNP	425058	52328	NA
gene-ORMDL2	425059	52329	NA
gene-RP11-762I7.5	426418	52783	NA
gene-GLI1	396045	10848	NA
gene-INHBE	107049247	72267	NA
gene-LOC107049250	107049250	72270	NA
gene-R3HDM2	426509	10687	NA
gene-LOC112530951	112530951	NA	NA
gene-LOC112530954	112530954	NA	NA
gene-LOC107050760	107050760	73773	NA
gene-STAT6	100859196	63933	NA
gene-ATF1	426873	4567	NA
gene-DIP2B	426874	4607	NA
gene-MIR1668	100315917	60777	MI0007402
gene-LARP4	426876	52916	NA
gene-LIMA1	426878	4628	NA
gene-LOC112530956	112530956	NA	NA
gene-CERS5	426879	4641	NA
gene-COX14	426880	52917	NA
gene-SMARCD1	426882	4661	NA
gene-ASIC1	426883	66509	NA
gene-LOC107055396	107055396	78355	NA
gene-LOC107055395	107055395	78354	NA
gene-RACGAP1	426884	4711	NA
gene-HDAC7	426885	4743	NA
gene-TWIST3	426886	52920	NA
gene-LOC107055394	107055394	78353	NA
gene-SLC48A1	426887	52921	NA
gene-RAPGEF3	426888	4776	NA
gene-ENDOU	100858035	66124	NA
gene-NEUROD4	395959	49575	NA
gene-TESPA1	107055393	78352	NA
gene-PPP1R1A	100857781	65275	NA
gene-LOC107050849	107050849	73860	NA
gene-PDE1B	777528	59015	NA
gene-NCKAP1L	425499	52476	NA
gene-GTSF1L	101747763	67256	NA
gene-LOC112530904	112530904	NA	NA
gene-LOC112530905	112530905	NA	NA
gene-LOC112530906	112530906	NA	NA
gene-LOC100858099	100858099	64975	NA
gene-LOC107055487	107055487	78443	NA
gene-LOC112530907	112530907	NA	NA
gene-LOC112530950	112530950	NA	NA
gene-LOC112530940	112530940	NA	NA
gene-LOC107050181	107050181	73196	NA
gene-LOC107050871	107050871	73882	NA
gene-LOC112530952	112530952	NA	NA
gene-LOC112530944	112530944	NA	NA
gene-LOC107051159	107051159	74169	NA
gene-FRMD8	107051366	74375	NA
gene-LOC112530953	112530953	NA	NA
gene-ARIH1-2	415319	1344	NA
gene-LOC112530942	112530942	NA	NA
gene-LOC101750014	101750014	69470	NA
gene-SCYL1	107049850	72866	NA
gene-TRPT1	107049849	72865	NA
gene-LOC107051471	107051471	74480	NA
gene-STIP1	101748085	67576	NA
gene-FLRT1	112530908	NA	NA
gene-OTUB1	777320	58812	NA
gene-COX8A	775974	10124	NA
gene-NAA40	430563	10130	NA
gene-SIPA1L3L	101749913	69370	NA
gene-EHBP1L1	101752154	71563	NA
gene-SSSCA1	112530946	NA	NA
gene-RBM4B	425562	52495	NA
gene-LOC112530949	112530949	NA	NA
gene-LOC101751955	101751955	71369	NA
gene-RBP14L	100858882	64227	NA
gene-RBM14	426080	10090	NA
gene-LOC100859276	100859276	63857	NA
gene-SPTBN2	101750255	69709	NA
gene-PC	374263	49107	NA
gene-EEF1G	112530947	NA	NA
gene-RTN3	431037	54119	NA
gene-C33H11orf95	107049627	NA	NA
gene-MARK2	107049628	72644	NA
gene-LOC112530910	112530910	NA	NA
gene-LOC112530938	112530938	NA	NA
gene-LOC107050176	107050176	73191	NA
gene-UQCC3	100857219	65785	NA
gene-LOC107050177	107050177	73192	NA
gene-RELA	396027	49615	NA
gene-KAT5	395413	49306	NA
gene-TMEM223	107049451	72470	NA
gene-NXF1	101748079	67570	NA
gene-STX5	107049452	72471	NA
gene-WDR74	100858621	64472	NA
gene-LOC112530964	112530964	NA	NA
gene-LOC112530965	112530965	NA	NA
gene-LOC112530963	112530963	NA	NA
gene-TAF6L	100857185	65816	NA
gene-TUT1	430595	15264	NA
gene-MTA2	101747888	67381	NA
gene-MLA3A	107049450	72469	NA
gene-LOC112530960	112530960	NA	NA
gene-POLA2	100859759	63391	NA
gene-CAPN1	693249	49714	NA
gene-LOC107049524	107049524	72540	NA
gene-LOC112530899	112530899	NA	NA
gene-SYVN1	100859884	63274	NA
gene-LOC107050103	107050103	73118	NA
gene-LOC112530898	112530898	NA	NA
gene-MRPL49	100858532	64557	NA
gene-FAU	101749142	68616	NA
gene-BBS1	112530911	NA	NA
gene-MUS81	101748102	67593	NA
gene-BANF1	777489	13641	NA
gene-HNRNPUL2	395763	49464	NA
gene-LOC112530912	112530912	NA	NA
gene-LOC107051148	107051148	74158	NA
gene-LOC107051149	107051149	74159	NA
gene-LOC100859454	100859454	63688	NA
gene-LOC107050543	107050543	73557	NA
gene-LOC107050456	107050456	73470	NA
gene-LOC107051177	107051177	74187	NA
gene-PNKP	112530897	NA	NA
gene-CACNG7	107050634	73648	NA
gene-LOC112530935	112530935	NA	NA
gene-LOC112530929	112530929	NA	NA
gene-NAB2	100873158	65903	NA
gene-NEMP1	769312	55155	NA
gene-MYO1A	396072	49639	NA
gene-TAC3	107055422	78378	NA
gene-ZBTB39	100858734	64365	NA
gene-GPR182	100858910	64202	NA
gene-LOC100859726	100859726	63423	NA
gene-RDH16	776432	57947	NA
gene-PRIM1	426646	24269	NA
gene-NACA	396544	49862	NA
gene-PTGES3	100859133	66721	NA
gene-ATP5F1B	426673	15470	NA
gene-LOC112530962	112530962	NA	NA
gene-LOC112530966	112530966	NA	NA
gene-BAZ2A	101747779	67272	NA
gene-RBMS2	107055400	78359	NA
gene-LOC100857335	100857335	65677	NA
gene-MIP	374124	49050	NA
gene-TIMELESS	101751192	70619	NA
gene-APOF	107055401	78360	NA
gene-STAT2	100858732	64367	NA
gene-IL23A	100858964	64154	NA
gene-PAN2	429172	2005	NA
gene-CNPY2	100858933	64183	NA
gene-CS	100858903	64209	NA
gene-COQ10A	770970	15532	NA
gene-ANKRD52	426469	52797	NA
gene-SLC39A5	100858866	64243	NA
gene-NABP2	107055402	78361	NA
gene-RNF41	426468	13681	NA
gene-TRNAS-CGA-3	112530967	NA	NA
gene-SMARCC2	101747634	67132	NA
gene-MYL6	100996929	66052	NA
gene-ESYT1	107055399	78358	NA
gene-ZC3H10	100858126	64948	NA
gene-PA2G4	425279	4474	NA
gene-ERBB3	693245	54346	NA
gene-RPS26	100857770	65286	NA
gene-IKZF4	101747801	67294	NA
gene-LOC112530903	112530903	NA	NA
gene-SUOX	107055404	49732	NA
gene-RAB5B	100529061	61494	NA
gene-CDK2	100529062	61495	NA
gene-PMEL	396007	49600	NA
gene-DGKA	101748037	67528	NA
gene-PYM1	100858240	64838	NA
gene-LOC107055405	107055405	78363	NA
gene-TUBA1C	100857858	65201	NA
gene-TUBA1A	429035	53544	NA
gene-TUBA1A1	100859737	63412	NA
gene-LMBR1L	107055406	78364	NA
gene-DHH	107055407	78365	NA
gene-KMT2D	425846	52597	NA
gene-PRKAG1	429688	53741	NA
gene-LOC107050011	107050011	73026	NA
gene-TNS2	107049861	72877	NA
gene-SPRYD3	100858430	64655	NA
gene-LOC107049862	107049862	72878	NA
gene-MFSD5	777286	10798	NA
gene-LOC107051537	107051537	74546	NA
gene-LOC107049666	107049666	72682	NA
gene-ZNF740	100859343	63794	NA
gene-CSAD	426184	52706	NA
gene-IGBP1L	100859554	63588	NA
gene-ESPL1	425536	7565	NA
gene-PFDN5	100859376	63762	NA
gene-ZNF853	776211	57738	NA
gene-LOC107049457	107049457	72476	NA
gene-ASB8	426183	10013	NA
gene-PFKM	374064	10017	NA
gene-SENP1	426185	10180	NA
gene-COL2A1	395069	49161	NA
gene-TMEM106C	426186	10189	NA
gene-VDR	395988	10190	NA
gene-C33H12orf10	426187	10193	NA
gene-AAAS	100859661	62874	NA
gene-SP7	107055412	78369	NA
gene-SP1	395303	49253	NA
gene-LOC112530893	112530893	NA	NA
gene-LOC107051468	107051468	74477	NA
gene-LOC112530930	112530930	NA	NA
gene-LOC426023	426023	52648	NA
gene-LOC101750513	101750513	69963	NA
gene-TARBP2	107055413	78370	NA
gene-NPFF	107055409	78366	NA
gene-ATF7	769661	2200	NA
gene-MIR7477	102466833	71975	MI0024150
gene-MIR2130	100316005	60864	MI0010735
gene-ATP5G2	100858216	64862	NA
gene-HOXC13	771955	66674	NA
gene-HOXC12	429400	13573	NA
gene-LOC107055410	107055410	78367	NA
gene-HOXC11	430698	10516	NA
gene-HOXC10	770471	13664	NA
gene-MIR196A2	777886	59170	MI0001282
gene-LOC107055414	107055414	78371	NA
gene-HOXC9	425723	8844	NA
gene-HOXC8	395711	49437	NA
gene-HOXC6	100858368	64714	NA
gene-HOXC5	100858534	64555	NA
gene-HOXC4	107055411	78368	NA
gene-LOC112530920	112530920	NA	NA
gene-SMUG1	431025	10773	NA
gene-CBX5	776802	58306	NA
gene-HNRNPA1	424136	7027	NA
gene-COPZ1	107055416	78373	NA
gene-ZNF385A	101749643	69104	NA
gene-LOC107049913	107049913	72929	NA
gene-LOC112530928	112530928	NA	NA
gene-UBAP2	407091	49884	NA
gene-LOC112530500	112530500	NA	NA
gene-UBE2R2L	427134	52995	NA
gene-LOC100859467	100859467	63675	NA
gene-LOC112530485	112530485	NA	NA
gene-LOC101752211	101752211	71619	NA
gene-LOC100859602	100859602	63543	NA
gene-ATP5A1W	431564	54287	NA
gene-LOC100858742	100858742	64359	NA
gene-LOC112530482	112530482	NA	NA
gene-LOC426220	426220	52716	NA
gene-HINTW	395423	49311	NA
gene-LOC112530493	112530493	NA	NA
gene-LOC112530494	112530494	NA	NA
gene-LOC425347	425347	52427	NA
gene-LOC107057342	107057342	80292	NA
gene-LOC107049328	107049328	72348	NA
gene-LOC107055485	107055485	78441	NA
gene-LOC112530503	112530503	NA	NA
gene-LOC112530501	112530501	NA	NA
gene-LOC112530497	112530497	NA	NA
gene-LOC107055425	107055425	78381	NA
gene-LOC107055426	107055426	78382	NA
gene-LOC107049046	107049046	72078	NA
gene-LOC112530499	112530499	NA	NA
gene-LOC112530498	112530498	NA	NA
gene-LOC112530502	112530502	NA	NA
gene-LOC112530504	112530504	NA	NA
gene-LOC107055427	107055427	78383	NA
gene-SMAD7B	395544	49368	NA
gene-LOC776391	776391	57908	NA
gene-MIR122-2	777884	59168	MI0001280
gene-LOC107055431	107055431	78387	NA
gene-LOC112530476	112530476	NA	NA
gene-LOC107049459	107049459	72478	NA
gene-LOC107049460	107049460	72479	NA
gene-LOC107049482	107049482	72500	NA
gene-LOC112530491	112530491	NA	NA
gene-LOC107050706	107050706	73720	NA
gene-TERAL2	430766	54049	NA
gene-LOC112530490	112530490	NA	NA
gene-LOC101750470	101750470	69920	NA
gene-LOC100857682	100857682	65351	NA
gene-LOC112530488	112530488	NA	NA
gene-LOC112530489	112530489	NA	NA
gene-LOC107049174	107049174	72195	NA
gene-LOC112530480	112530480	NA	NA
gene-LOC107055433	107055433	78389	NA
gene-LOC112530481	112530481	NA	NA
gene-LOC112530487	112530487	NA	NA
gene-MIER3L	426615	52840	NA
gene-LOC112530496	112530496	NA	NA
gene-LOC107055439	107055439	78395	NA
gene-LOC107055438	107055438	78394	NA
gene-LOC107055434	107055434	78390	NA
gene-HNRNPKL	426516	9556	NA
gene-MIR7B	777883	59167	MI0001279
gene-LOC112530486	112530486	NA	NA
gene-NIPBLL	427025	52967	NA
gene-WPG	414742	49919	NA
gene-CHDB1	374195	49078	NA
gene-ZFRL1	427010	52963	NA
gene-LOC107055446	107055446	78402	NA
